学生姓名,专业,年级,性别,过程考核1,过程考核2,过程考核3,出勤1,出勤2,出勤3,出勤率,小组作业1,小组作业2,平时成绩,期末考试,综合成绩,学习投入度,成绩稳定性,综合能力
王坤,计算机科学与技术,3,女,66,93,89,1,1,1,100.0,99,72,87.55,97,94.16,90.45,14.57,93.22
陈丽丽,金融学,1,女,67,63,62,1,1,1,100.0,96,75,81.95,65,70.09,84.85,2.65,71.78
张强,会计学,1,男,93,81,60,1,1,1,100.0,89,83,86.4,90,88.92,89.20,16.70,88.56
宋婷,计算机科学与技术,1,女,93,88,68,1,1,1,100.0,94,84,89.4,64,71.62,91.60,13.23,74.16
杨英,英语,4,女,94,90,89,1,1,0,66.67,76,88,81.63,67,71.39,78.57,2.65,72.85
宋燕,计算机科学与技术,2,男,64,61,65,0,1,1,66.67,94,97,80.08,81,80.72,74.32,2.08,80.63
彭婷婷,会计学,3,女,64,69,86,1,0,1,66.67,71,78,72.48,95,88.24,70.92,11.53,85.99
黄小红,计算机科学与技术,1,男,97,76,98,1,1,1,100.0,83,100,92.85,87,88.76,94.55,12.42,89.34
卢彬,金融学,3,女,81,66,61,1,1,1,100.0,99,95,89.3,86,86.99,89.90,10.41,87.32
刘英,会计学,4,男,80,77,80,1,1,1,100.0,85,88,86.95,86,86.28,89.65,1.73,86.38
王璐,英语,2,男,68,70,65,0,1,1,66.67,98,90,80.63,66,70.39,75.17,2.52,71.85
郝婷婷,计算机科学与技术,4,女,65,99,100,1,1,1,100.0,77,77,84.9,80,81.47,89.50,19.92,81.96
袁阳,金融学,3,女,95,87,80,1,1,1,100.0,85,89,89.7,79,82.21,92.30,7.51,83.28
张建平,会计学,1,女,87,98,96,1,1,1,100.0,71,97,90.1,83,85.13,93.30,5.86,85.84
顾辉,英语,1,女,70,78,97,1,1,1,100.0,91,73,85.5,70,74.65,89.10,13.87,76.20
冯丽,英语,4,男,91,62,74,1,1,1,100.0,74,96,85.2,62,68.96,88.20,14.57,71.28
朱彬,电子信息工程,4,男,85,93,81,0,0,1,33.33,92,87,77.32,91,86.90,66.08,6.11,85.53
张成,金融学,4,女,97,100,82,1,1,1,100.0,83,97,92.9,61,70.57,94.90,9.64,73.76
杨勇,金融学,4,女,67,60,67,1,1,1,100.0,83,73,78.4,81,80.22,82.80,4.04,79.96
谢文,计算机科学与技术,2,女,68,76,62,1,1,0,66.67,97,90,80.68,96,91.40,75.32,7.02,89.87
高林,英语,1,女,78,90,99,1,1,1,100.0,87,86,89.95,68,74.58,92.65,10.54,76.78
陈淑兰,电子信息工程,4,女,78,85,97,0,1,1,66.67,82,82,80.33,61,66.80,77.27,9.61,68.73
王桂芳,金融学,3,男,86,90,78,1,1,1,100.0,88,98,91.9,83,85.67,93.30,6.11,86.56
邢丹,计算机科学与技术,1,男,77,71,96,0,1,1,66.67,78,77,76.48,82,80.34,74.32,13.05,79.79
刘雪梅,会计学,2,男,61,75,81,1,1,1,100.0,70,84,80.2,93,89.16,84.80,10.26,87.88
符桂珍,计算机科学与技术,3,男,86,84,97,1,1,1,100.0,93,89,92.2,86,87.86,94,7,88.48
王瑜,会计学,2,女,67,90,64,1,1,1,100.0,91,75,83.6,64,69.88,87,14.22,71.84
许刚,金融学,3,男,62,93,97,1,1,1,100.0,73,73,81.7,69,72.81,87.10,19.16,74.08
王桂花,英语,2,男,88,64,99,1,1,1,100.0,100,96,94.1,92,92.63,94.50,17.90,92.84
赖淑兰,英语,4,男,81,92,79,1,1,1,100.0,79,84,85.95,82,83.18,89.65,7,83.58
王玉华,电子信息工程,3,女,82,75,77,1,1,1,100.0,77,87,84.4,89,87.62,88,3.61,87.16
黄娟,会计学,1,女,84,86,98,1,1,0,66.67,90,78,82.13,89,86.94,78.67,7.57,86.25
杨萍,计算机科学与技术,4,男,65,83,99,1,1,0,66.67,71,84,76.78,74,74.83,74.62,17.01,75.11
赖俊,会计学,1,男,100,72,86,1,1,1,100.0,98,78,89.8,66,73.14,92.20,14,75.52
王玉英,英语,3,男,67,69,75,1,1,1,100.0,75,93,83.1,86,85.13,86.30,4.16,84.84
李浩,金融学,4,女,97,60,71,1,1,1,100.0,83,89,85.8,88,87.34,88.60,19,87.12
苏玉英,会计学,2,男,67,65,72,1,0,1,66.67,87,88,77.48,74,75.04,73.32,3.61,75.39
陈杰,电子信息工程,4,女,87,91,89,1,1,1,100.0,100,71,89.45,62,70.24,92.35,2,72.98
牛玉华,英语,1,女,97,66,65,1,1,1,100.0,76,79,81.55,65,69.96,86.05,18.19,71.62
刘利,英语,3,女,94,69,90,1,1,1,100.0,73,70,81.05,66,70.51,86.75,13.43,72.02
刘刚,计算机科学与技术,1,男,100,72,83,1,1,1,100.0,86,83,87.75,82,83.72,90.85,14.11,84.30
刘想,电子信息工程,2,男,97,80,69,1,1,1,100.0,72,87,84.35,78,79.90,88.45,14.11,80.54
郭凤兰,会计学,4,女,61,71,89,0,1,1,66.67,72,99,78.18,66,69.65,74.42,14.19,70.87
浦晶,会计学,4,男,95,97,80,1,1,1,100.0,89,74,87.95,67,73.28,91.65,9.29,75.38
沈小红,计算机科学与技术,4,男,75,77,86,1,1,1,100.0,98,72,86.3,83,83.99,89.30,5.86,84.32
杜婷婷,计算机科学与技术,2,男,65,94,74,1,1,0,66.67,70,74,72.63,65,67.29,71.57,14.84,68.05
王磊,金融学,1,女,61,92,62,1,1,1,100.0,80,100,86.5,66,72.15,88.50,17.62,74.20
吴莹,英语,3,女,94,99,79,1,1,0,66.67,89,87,84.53,63,69.46,80.27,10.41,71.61
毛莉,金融学,3,女,85,67,95,1,1,1,100.0,74,97,87.45,86,86.44,90.35,14.19,86.58
黎华,金融学,1,女,60,71,61,0,1,1,66.67,93,92,78.78,100,93.63,73.62,6.08,91.51
崔文,电子信息工程,2,女,60,62,70,1,1,1,100.0,95,89,85.2,85,85.06,86.80,5.29,85.08
罗桂珍,电子信息工程,1,男,66,64,100,1,1,1,100.0,83,94,87.25,100,96.18,89.55,20.23,94.90
吴桂香,会计学,2,女,71,93,92,0,1,1,66.67,77,91,80.93,72,74.68,77.47,12.42,75.57
和超,金融学,4,男,77,96,82,1,1,1,100.0,96,100,94.5,66,74.55,94.90,9.85,77.40
阎志强,电子信息工程,1,女,83,82,95,1,1,1,100.0,99,76,89.75,86,87.12,92.25,7.23,87.50
师梅,英语,4,女,82,91,71,1,1,1,100.0,76,83,84.15,76,78.44,88.25,10.02,79.26
王勇,金融学,3,女,73,96,83,1,1,1,100.0,100,79,89.95,86,87.18,92.05,11.53,87.58
李勇,电子信息工程,2,女,89,60,93,1,1,0,66.67,98,95,85.78,68,73.33,79.82,18.01,75.11
李荣,计算机科学与技术,2,女,69,82,88,0,1,1,66.67,83,88,79.98,60,65.99,76.22,9.71,67.99
张颖,金融学,2,男,61,78,72,1,0,1,66.67,76,97,77.68,80,79.30,73.72,8.62,79.07
傅杰,英语,1,女,85,67,95,1,1,1,100.0,85,92,88.95,86,86.88,91.25,14.19,87.18
曲敏,英语,4,男,62,63,83,1,0,1,66.67,88,82,76.63,91,86.69,72.97,11.85,85.25
王玉英,计算机科学与技术,1,男,66,82,99,0,1,1,66.67,70,80,75.53,87,83.56,73.87,16.50,82.41
严博,电子信息工程,4,女,89,81,87,1,0,1,66.67,88,70,78.53,88,85.16,76.07,4.16,84.21
杨明,计算机科学与技术,3,男,90,87,62,1,1,1,100.0,90,73,84.65,92,89.79,88.35,15.37,89.06
周桂英,金融学,4,男,64,84,87,1,1,1,100.0,73,94,85.25,80,81.58,88.55,12.50,82.10
张欣,会计学,1,女,63,86,83,1,1,0,66.67,90,88,81.03,81,81.01,76.57,12.50,81.01
张杨,金融学,1,男,87,94,90,1,0,1,66.67,95,92,87.18,85,85.65,81.82,3.51,85.87
徐桂芝,电子信息工程,2,男,91,85,60,1,1,1,100.0,81,74,82.35,92,89.10,86.85,16.44,88.14
李利,计算机科学与技术,4,男,81,88,90,1,1,1,100.0,79,88,87.65,84,85.10,90.95,4.73,85.46
翁彬,英语,3,男,96,89,68,1,1,1,100.0,83,86,87.55,71,75.96,90.65,14.57,77.62
冯凤兰,会计学,1,男,82,86,80,1,1,1,100.0,79,100,89.55,62,70.26,91.65,3.06,73.02
徐阳,英语,4,男,90,66,80,1,1,1,100.0,92,96,90.6,76,80.38,91.80,12.06,81.84
刘丹,会计学,3,男,93,85,99,1,1,1,100.0,77,85,88.2,63,70.56,92,7.02,73.08
黄秀芳,电子信息工程,1,男,91,76,95,1,1,1,100.0,75,96,88.95,82,84.08,91.85,10.02,84.78
傅云,计算机科学与技术,3,男,67,71,65,1,1,1,100.0,71,94,81.55,67,71.36,85.05,3.06,72.82
吕明,计算机科学与技术,2,男,60,96,74,1,1,1,100.0,80,74,81.5,84,83.25,86.10,18.15,83
萧畅,电子信息工程,2,男,65,93,83,1,0,0,33.33,82,76,70.27,75,73.58,61.13,14.19,73.11
薛涛,英语,3,女,74,93,89,1,1,1,100.0,86,75,85.85,71,75.46,89.75,10.02,76.94
陈颖,英语,2,女,82,67,66,1,1,1,100.0,86,91,85.75,97,93.62,88.05,8.96,92.50
包荣,英语,4,女,88,83,100,1,1,1,100.0,93,86,91.85,95,94.06,93.95,8.74,93.74
廖凤兰,金融学,2,女,82,80,97,1,1,1,100.0,73,75,82.9,77,78.77,88.10,9.29,79.36
寇秀芳,计算机科学与技术,2,女,64,88,85,1,1,1,100.0,84,94,88.2,83,84.56,90.40,13.08,85.08
罗秀云,金融学,3,女,91,100,90,1,1,1,100.0,89,88,92.35,91,91.40,94.65,5.51,91.54
姚雪,电子信息工程,3,女,88,91,68,1,1,1,100.0,94,79,87.95,79,81.68,90.65,12.50,82.58
李红梅,英语,4,男,73,94,82,1,1,1,100.0,87,83,87.4,81,82.92,90.40,10.54,83.56
胡玉兰,金融学,1,男,94,74,100,1,1,1,100.0,97,84,92.05,84,86.42,93.95,13.61,87.22
陈建平,英语,4,男,93,63,70,0,0,1,33.33,84,76,69.27,80,76.78,59.93,15.70,75.71
许丹丹,英语,2,男,68,95,99,1,1,1,100.0,98,94,94.2,75,80.76,95,16.86,82.68
祁燕,电子信息工程,1,女,86,68,85,1,1,1,100.0,86,90,87.9,65,71.87,90.30,10.12,74.16
刘淑英,金融学,3,女,65,62,92,1,1,1,100.0,71,96,83.65,100,95.10,86.95,16.52,93.46
陆阳,电子信息工程,3,男,66,77,93,1,1,1,100.0,88,100,90.6,66,73.38,91.80,13.58,75.84
李玉梅,电子信息工程,1,男,67,62,64,1,1,1,100.0,96,91,86.05,65,71.32,87.35,2.52,73.42
范兰英,电子信息工程,3,男,98,67,90,1,1,0,66.67,85,86,81.58,74,76.27,77.82,16.09,77.03
朱娜,金融学,3,女,100,90,64,1,1,1,100.0,76,72,82.4,92,89.12,87.60,18.58,88.16
廖东,电子信息工程,1,女,63,66,69,1,1,1,100.0,86,91,84.05,62,68.61,86.35,3,70.82
徐晶,计算机科学与技术,3,男,69,77,73,1,1,1,100.0,97,100,91.15,85,86.84,91.45,4,87.46
郭成,金融学,2,女,98,64,97,1,1,1,100.0,90,83,89.15,99,96.04,91.85,19.35,95.06
刘颖,计算机科学与技术,4,男,74,97,63,1,1,1,100.0,93,94,90.15,93,92.14,91.45,17.35,91.86
邓辉,计算机科学与技术,4,男,62,76,96,1,1,0,66.67,76,80,75.73,67,69.62,73.47,17.09,70.49
万桂珍,会计学,3,男,90,73,75,1,1,1,100.0,71,74,80.05,100,94.02,85.55,9.29,92.02
冯凤兰,会计学,2,女,77,97,84,1,1,1,100.0,83,91,89.3,96,93.99,91.90,10.15,93.32
尚丽丽,电子信息工程,3,男,91,87,87,0,1,1,66.67,82,73,78.58,95,90.07,76.42,2.31,88.43
唐萍,电子信息工程,2,女,77,61,76,1,1,1,100.0,78,95,84.65,77,79.30,87.35,8.96,80.06
王柳,电子信息工程,4,男,96,62,99,1,1,1,100.0,72,87,85.45,98,94.24,89.55,20.55,92.98
罗春梅,会计学,2,女,89,80,78,0,1,1,66.67,71,89,78.03,91,87.11,75.37,5.86,85.81
王刚,英语,4,女,88,68,85,0,1,1,66.67,75,78,75.68,79,78,73.72,10.79,77.67
张旭,会计学,1,男,62,93,99,1,1,1,100.0,79,82,85.65,72,76.10,89.55,19.86,77.46
张军,金融学,2,女,82,83,62,1,1,1,100.0,93,94,89.45,90,89.84,90.75,11.85,89.78
高淑珍,计算机科学与技术,2,女,69,61,87,1,1,1,100.0,73,76,78.95,90,86.68,84.05,13.32,85.58
王海燕,金融学,4,女,84,98,97,1,1,1,100.0,82,81,88.65,81,83.30,92.35,7.81,84.06
李凯,金融学,4,男,69,84,72,1,0,1,66.67,85,79,76.83,87,83.95,73.77,7.94,82.93
马婷,计算机科学与技术,4,女,71,94,64,1,1,1,100.0,74,90,83.9,82,82.57,87.50,15.70,82.76
燕莹,电子信息工程,4,女,95,95,99,1,1,1,100.0,72,81,87.15,93,91.24,91.85,2.31,90.66
许桂珍,电子信息工程,3,女,98,63,82,1,0,1,66.67,93,87,82.63,74,76.59,77.97,17.52,77.45
陈娜,金融学,3,女,89,73,80,1,1,0,66.67,86,88,81.03,60,66.31,76.97,8.02,68.41
周秀英,金融学,1,女,98,77,99,1,1,1,100.0,80,95,91.15,74,79.14,93.65,12.42,80.86
傅丹丹,计算机科学与技术,4,女,92,94,78,1,1,1,100.0,93,79,89.4,75,79.32,92.20,8.72,80.76
陈建军,金融学,1,女,67,86,70,1,1,1,100.0,83,77,82.3,83,82.79,86.30,10.21,82.72
何凯,会计学,3,女,88,64,74,1,1,1,100.0,89,94,88.35,70,75.50,90.05,12.06,77.34
萧超,金融学,1,女,76,71,87,1,1,1,100.0,97,78,87.15,86,86.34,89.65,8.19,86.46
谭明,计算机科学与技术,4,女,85,85,81,0,0,1,33.33,93,85,76.27,61,65.58,65.13,2.31,67.11
杨林,金融学,4,女,85,75,98,1,1,1,100.0,91,80,88.55,84,85.36,91.45,11.53,85.82
刘辉,金融学,3,男,88,60,88,1,1,0,66.67,94,97,84.68,60,67.40,78.92,16.17,69.87
刘华,金融学,2,男,69,96,94,1,1,1,100.0,90,74,86.9,91,89.77,90.50,15.04,89.36
姚斌,会计学,3,女,61,99,88,0,1,1,66.67,88,100,85.13,71,75.24,79.67,19.55,76.65
林华,英语,4,男,75,72,71,1,1,1,100.0,73,74,78.55,97,91.46,83.85,2.08,89.62
管佳,电子信息工程,4,女,80,87,73,1,1,1,100.0,87,90,88.25,81,83.18,90.55,7,83.90
时婷婷,电子信息工程,3,男,74,64,88,1,1,1,100.0,70,72,78.1,69,71.73,83.90,12.06,72.64
李杨,会计学,1,男,90,93,60,0,1,1,66.67,98,96,86.13,62,69.24,80.07,18.25,71.65
冉玉,英语,2,女,96,75,88,1,1,1,100.0,85,73,85.4,95,92.12,89.60,10.60,91.16
沈燕,英语,1,女,65,80,80,1,1,1,100.0,72,96,84.5,84,84.15,87.70,8.66,84.20
喻亮,电子信息工程,1,女,67,86,83,1,1,0,66.67,75,73,73.93,68,69.78,72.47,10.21,70.37
杨强,电子信息工程,3,女,97,98,99,1,1,1,100.0,72,75,86.15,96,93.04,91.45,1,92.06
陶淑珍,电子信息工程,1,女,72,100,96,1,1,1,100.0,87,92,91.55,63,71.56,93.65,15.14,74.42
孟建,金融学,4,女,90,95,87,1,1,1,100.0,85,92,91.45,93,92.54,93.75,4.04,92.38
郭艳,会计学,4,男,89,67,84,1,1,1,100.0,83,88,86.75,86,86.22,89.65,11.53,86.30
冯娟,金融学,2,女,76,99,99,1,1,1,100.0,87,90,91.65,71,77.19,93.95,13.28,79.26
胡丽丽,计算机科学与技术,1,男,92,72,77,1,1,1,100.0,98,80,88.6,70,75.58,90.80,10.41,77.44
倪丽华,英语,3,女,74,99,98,0,1,1,66.67,79,92,83.18,69,73.25,79.42,14.15,74.67
夏梅,金融学,4,女,97,64,73,1,1,1,100.0,99,76,87.15,78,80.74,89.65,17.06,81.66
陈帅,会计学,1,女,84,90,98,1,1,1,100.0,95,90,93.45,92,92.43,94.95,7.02,92.58
鲁娜,英语,4,男,67,96,91,1,1,0,66.67,95,73,80.73,78,78.82,77.27,15.50,79.09
张帆,金融学,4,男,80,88,86,1,0,1,66.67,99,77,82.73,73,75.92,78.47,4.16,76.89
林倩,电子信息工程,2,女,73,63,83,1,1,1,100.0,91,99,89.4,72,77.22,90.40,10,78.96
陈雪,英语,1,男,66,81,65,1,1,1,100.0,76,99,84.95,73,76.58,87.45,8.96,77.78
何秀芳,电子信息工程,2,男,60,70,77,1,1,1,100.0,75,73,77.7,79,78.61,82.90,8.54,78.48
王坤,英语,1,女,82,68,79,1,1,1,100.0,77,95,85.9,69,74.07,88.70,7.37,75.76
李健,计算机科学与技术,1,女,72,96,100,1,1,1,100.0,88,80,88.8,94,92.44,92,15.14,91.92
杨兰英,电子信息工程,1,女,91,60,78,1,1,1,100.0,71,88,82.65,95,91.30,86.75,15.57,90.06
贺艳,电子信息工程,2,女,94,89,71,1,0,1,66.67,87,83,81.23,86,84.57,77.57,12.10,84.09
邱坤,英语,2,女,72,92,89,0,1,1,66.67,99,91,86.13,76,79.04,80.47,10.79,80.05
潘兰英,会计学,1,女,90,68,76,1,1,0,66.67,94,74,78.73,89,85.92,75.27,11.14,84.89
陈桂香,会计学,4,女,79,73,83,1,0,1,66.67,79,96,80.58,95,90.67,76.42,5.03,89.23
陈旭,英语,1,男,85,82,68,1,1,1,100.0,71,83,82.0,64,69.40,86.60,9.07,71.20
徐秀梅,英语,4,男,84,66,64,1,1,1,100.0,75,75,78.9,77,77.57,83.90,11.02,77.76
钟旭,金融学,2,女,75,87,63,1,1,1,100.0,89,98,89.25,92,91.17,90.55,12,90.90
陆成,会计学,3,男,99,71,79,1,1,1,100.0,76,89,86.15,64,70.64,89.65,14.42,72.86
周博,金融学,4,女,63,99,95,1,1,1,100.0,95,71,87.2,70,75.16,90.60,19.73,76.88
符岩,会计学,3,男,94,93,81,1,1,1,100.0,85,71,85.8,85,85.24,90.20,7.23,85.32
牟倩,英语,4,男,84,69,65,1,1,1,100.0,80,75,80.55,92,88.56,85.05,10.02,87.42
江桂芝,电子信息工程,2,女,79,92,88,1,1,1,100.0,89,97,92.4,68,75.32,93.80,6.66,77.76
李秀英,英语,1,男,81,82,66,1,0,1,66.67,93,84,80.48,87,85.04,76.12,8.96,84.39
王建华,会计学,2,女,85,92,71,1,1,1,100.0,85,99,90.8,70,76.24,92.40,10.69,78.32
江利,金融学,1,男,78,71,61,1,1,1,100.0,77,87,82.0,76,77.80,85.60,8.54,78.40
姜晶,金融学,4,女,70,83,65,1,1,1,100.0,83,87,84.3,68,72.89,87.30,9.29,74.52
张莹,电子信息工程,4,女,88,70,88,1,1,1,100.0,78,75,82.85,76,78.05,87.55,10.39,78.74
杨飞,电子信息工程,2,女,95,92,80,1,1,1,100.0,95,80,90.45,88,88.74,92.95,7.94,88.98
孙波,会计学,1,女,66,89,69,1,0,1,66.67,72,80,73.73,79,77.42,71.87,12.50,76.89
王超,电子信息工程,1,女,70,81,94,1,1,0,66.67,80,89,80.08,93,89.12,76.52,12.01,87.83
洪桂花,计算机科学与技术,2,男,82,93,90,1,1,0,66.67,86,70,78.83,92,88.05,76.57,5.69,86.73
左云,会计学,3,女,67,93,79,0,1,0,33.33,75,92,72.32,65,67.20,62.28,13.01,67.93
赵霞,金融学,2,女,97,97,86,1,0,1,66.67,89,94,87.08,100,96.12,82.12,6.35,94.83
王刚,英语,2,女,70,97,82,1,1,1,100.0,84,73,84.15,76,78.44,88.45,13.53,79.26
杨桂荣,金融学,1,女,69,69,68,1,1,1,100.0,92,92,86.6,79,81.28,88.20,0.58,82.04
崔秀芳,电子信息工程,3,女,60,62,62,1,1,1,100.0,98,84,83.9,74,76.97,85.70,1.15,77.96
晁超,金融学,4,女,75,95,60,1,1,1,100.0,92,90,88.5,61,69.25,90.30,17.56,72
周波,金融学,3,男,94,98,82,1,1,0,66.67,95,75,83.23,94,90.77,79.57,8.33,89.69
刘晨,金融学,1,女,99,71,92,1,1,1,100.0,75,80,84.95,68,73.08,89.45,14.57,74.78
徐林,计算机科学与技术,4,女,73,100,88,0,1,1,66.67,76,80,78.43,86,83.73,76.17,13.53,82.97
翁凤兰,金融学,4,女,93,99,86,1,1,1,100.0,72,98,90.3,63,71.19,93.30,6.51,73.92
张柳,计算机科学与技术,3,男,86,77,83,1,1,1,100.0,84,99,90.35,75,79.60,92.05,4.58,81.14
武伟,金融学,3,男,60,95,64,1,1,1,100.0,83,84,83.65,61,67.80,86.95,19.16,70.06
杨飞,金融学,3,女,97,81,89,1,1,1,100.0,92,89,91.95,76,80.78,93.85,8,82.38
马龙,金融学,1,男,95,80,70,1,0,1,66.67,97,75,80.83,66,70.45,76.97,12.58,71.93
任芳,英语,4,男,91,81,90,1,0,1,66.67,72,88,79.53,61,66.56,76.87,5.51,68.41
萧彬,计算机科学与技术,4,女,78,80,98,1,1,1,100.0,82,74,84.6,96,92.58,89,11.02,91.44
朱璐,计算机科学与技术,1,男,60,76,83,1,1,1,100.0,72,84,80.9,76,77.47,85.30,11.79,77.96
张佳,电子信息工程,2,女,66,88,99,1,1,0,66.67,90,82,81.63,99,93.79,77.77,16.80,92.05
王秀荣,计算机科学与技术,1,女,73,99,96,0,1,1,66.67,79,77,79.13,88,85.34,76.87,14.22,84.45
羊秀英,电子信息工程,2,女,82,85,79,1,1,1,100.0,71,80,82.35,74,76.50,87.25,3,77.34
张欣,计算机科学与技术,2,男,96,82,75,1,1,1,100.0,75,86,85.55,67,72.56,89.45,10.69,74.42
周强,金融学,4,女,87,69,90,1,0,1,66.67,86,100,84.43,75,77.83,79.17,11.36,78.77
张强,会计学,1,女,66,71,87,1,1,1,100.0,92,97,89.65,99,96.20,90.75,10.97,95.26
彭伟,会计学,1,女,72,92,65,1,1,1,100.0,74,90,83.9,76,78.37,87.50,14.01,79.16
彭明,电子信息工程,1,女,79,79,66,1,1,1,100.0,77,96,85.65,62,69.10,88.35,7.51,71.46
童凯,计算机科学与技术,2,女,81,62,84,1,1,1,100.0,94,87,87.95,80,82.38,89.85,11.93,83.18
覃萍,会计学,3,男,69,94,76,1,1,0,66.67,100,73,80.48,89,86.44,76.52,12.90,85.59
宋红霞,金融学,4,男,67,99,97,1,1,1,100.0,83,81,87.3,65,71.69,90.90,17.93,73.92
王健,会计学,4,男,85,78,62,0,1,1,66.67,70,74,71.83,90,84.55,70.77,11.79,82.73
李柳,金融学,2,女,63,62,72,1,1,1,100.0,93,89,85.2,67,72.46,87,5.51,74.28
牛杨,英语,1,男,81,87,80,1,1,1,100.0,100,89,92.05,96,94.81,93.15,3.79,94.42
郭冬梅,电子信息工程,4,女,96,89,82,1,1,1,100.0,79,97,90.7,70,76.21,93.10,7,78.28
蔡丹丹,金融学,1,女,81,89,94,1,1,1,100.0,87,82,88.65,76,79.80,91.75,6.56,81.06
刘桂荣,计算机科学与技术,2,男,87,63,80,1,1,1,100.0,77,72,80.25,91,87.78,85.35,12.34,86.70
胡玲,金融学,2,男,67,71,81,1,1,1,100.0,90,96,88.4,79,81.82,89.80,7.21,82.76
王俊,会计学,4,男,95,70,64,1,1,1,100.0,85,93,87.4,78,80.82,89.60,16.44,81.76
李金凤,计算机科学与技术,3,女,66,74,76,1,1,1,100.0,94,84,86.1,78,80.43,88.30,5.29,81.24
陈瑞,金融学,1,男,77,95,83,1,1,1,100.0,94,79,88.75,86,86.82,91.45,9.17,87.10
何阳,会计学,4,男,90,83,66,1,1,1,100.0,77,81,83.4,73,76.12,87.60,12.34,77.16
陈桂英,会计学,2,女,80,80,97,1,1,1,100.0,93,81,89.2,92,91.16,91.80,9.81,90.88
李桂荣,英语,1,男,82,73,96,1,1,1,100.0,77,93,87.6,67,73.18,90.60,11.59,75.24
詹强,会计学,4,女,71,91,99,0,1,1,66.67,79,93,82.43,91,88.43,78.57,14.42,87.57
袁淑华,金融学,2,男,94,85,81,1,1,1,100.0,76,100,90.0,86,87.20,92.40,6.66,87.60
洪婷,会计学,2,男,94,99,90,1,1,1,100.0,100,89,95.55,75,81.16,96.65,4.51,83.22
赵艳,电子信息工程,1,男,82,70,92,1,0,1,66.67,99,87,84.23,87,86.17,78.97,11.02,85.89
郭冬梅,金融学,4,女,78,70,85,0,1,1,66.67,92,95,83.38,63,69.11,78.02,7.51,71.15
张军,英语,2,女,70,80,60,1,1,1,100.0,83,92,84.75,98,94.02,87.25,10,92.70
向艳,电子信息工程,4,男,60,84,74,1,1,0,66.67,96,76,78.13,66,69.64,74.27,12.06,70.85
施桂香,金融学,3,女,85,100,89,0,1,1,66.67,92,93,86.98,99,95.39,81.82,7.77,94.19
萧慧,会计学,2,女,78,67,62,1,1,1,100.0,73,91,81.7,87,85.41,85.30,8.19,84.88
滕桂珍,电子信息工程,3,女,79,61,70,1,1,1,100.0,89,94,86.75,93,91.12,88.45,9,90.50
明东,电子信息工程,4,男,63,66,98,1,1,1,100.0,78,71,79.95,78,78.58,85.05,19.40,78.78
连桂珍,英语,1,女,98,68,91,1,1,1,100.0,88,95,91.45,87,88.34,93.15,15.70,88.78
刘建华,金融学,3,女,74,66,71,1,1,1,100.0,93,97,88.6,62,69.98,89.60,4.04,72.64
傅桂香,计算机科学与技术,4,男,74,66,85,1,1,1,100.0,95,86,87.75,85,85.82,89.65,9.54,86.10
李玉华,会计学,2,男,99,97,72,1,1,1,100.0,100,81,92.05,76,80.82,93.95,15.04,82.42
李秀荣,会计学,4,男,82,87,63,0,1,1,66.67,91,82,79.78,91,87.63,75.82,12.66,86.51
萧红,英语,1,女,74,69,62,1,1,0,66.67,100,95,82.58,66,70.97,76.42,6.03,72.63
尹刚,计算机科学与技术,4,男,89,74,90,1,1,1,100.0,85,85,87.8,94,92.14,90.80,8.96,91.52
曾桂兰,计算机科学与技术,2,女,62,83,85,1,1,1,100.0,89,80,85.25,68,73.18,88.35,12.74,74.90
黄雪梅,金融学,4,男,67,84,85,1,1,1,100.0,88,80,85.6,65,71.18,88.80,10.12,73.24
陈莹,电子信息工程,3,男,65,70,60,1,1,1,100.0,93,96,86.75,93,91.12,87.85,5,90.50
邝玉华,电子信息工程,1,女,60,85,97,1,1,0,66.67,77,90,79.28,81,80.48,75.92,18.88,80.31
唐桂珍,计算机科学与技术,3,男,79,76,90,0,1,1,66.67,80,84,78.83,68,71.25,75.77,7.37,72.33
吕秀珍,金融学,2,女,80,73,83,0,1,1,66.67,80,96,80.93,73,75.38,76.67,5.13,76.17
季丽华,英语,2,女,62,90,60,1,1,1,100.0,96,85,86.45,60,67.94,88.35,16.77,70.58
杨平,英语,2,女,77,92,71,1,1,1,100.0,100,89,91.25,78,81.98,92.35,10.82,83.30
余凯,英语,4,男,95,63,91,1,1,1,100.0,80,82,85.4,93,90.72,89.20,17.44,89.96
蓝建,英语,2,女,73,91,78,1,1,1,100.0,83,93,88.2,88,88.06,90.60,9.29,88.08
王瑞,英语,3,女,98,74,76,1,1,1,100.0,99,85,90.8,63,71.34,92.40,13.32,74.12
程帆,会计学,3,男,81,94,77,1,1,1,100.0,99,82,90.45,74,78.94,92.35,8.89,80.58
黄宇,会计学,2,男,68,89,83,1,1,1,100.0,77,78,82.75,65,70.32,87.25,10.82,72.10
张畅,电子信息工程,3,男,76,89,69,1,1,1,100.0,82,97,88.15,81,83.14,90.25,10.15,83.86
张燕,计算机科学与技术,1,男,61,89,61,1,1,1,100.0,96,70,82.6,75,77.28,86,16.17,78.04
谭楠,会计学,3,女,98,73,82,1,1,1,100.0,71,72,81.05,95,90.82,86.75,12.66,89.42
廖春梅,金融学,1,男,92,67,66,1,1,1,100.0,85,84,84.75,83,83.52,87.85,14.73,83.70
申莹,计算机科学与技术,2,男,94,61,91,1,0,1,66.67,77,93,80.43,84,82.93,76.77,18.25,82.57
